,pred_prob,target
8155,59.82812,0
8158,60.05682,0
8165,29.894394,0
8166,26.16991,0
8168,42.17234,1
8170,99.39813,0
8171,31.652357,0
8172,68.70224,0
8173,16.381859,0
8177,55.904625,0
8180,30.876354,0
8181,52.80274,0
8182,67.96375,0
8185,78.76889,0
8189,58.606728,0
8191,22.705116,0
8192,24.96673,1
8193,32.930172,0
8198,42.299404,0
8199,50.771324,0
8201,41.46201,0
8203,92.501595,0
8208,66.742165,0
8209,86.650154,1
8211,63.807354,0
8213,67.30359,0
8214,82.304535,1
8217,48.380608,0
8218,65.60427,0
8220,38.87863,0
8222,60.08816,0
8223,28.9466,0
8225,26.55028,0
8226,77.72939,0
8230,68.98588,0
8232,76.33387,0
8233,59.86849,0
8234,38.45164,0
8237,30.374046,0
8239,82.654655,0
8244,74.12042,0
8247,61.067936,1
8251,40.585453,0
8252,69.26296,0
8255,49.933964,0
8257,29.78094,0
8259,89.15909,0
8260,53.29288,0
8263,35.132347,0
8264,75.70594,0
8267,69.72584,0
8268,6.901155,0
8269,93.50593,0
8271,32.499092,0
8277,46.48496,0
8278,75.07969,0
8279,42.015274,0
8282,25.576488,0
8286,50.56561,0
8288,70.30214,0
8289,39.65221,0
8293,20.704304,0
8295,76.03722,0
8296,80.45482,0
8297,63.54992,0
8301,23.555658,0
8304,67.44588,0
8308,82.42462,0
8310,58.632744,0
8312,83.65077,1
8313,80.190704,0
8320,57.320465,1
8321,28.166155,0
8325,88.555664,0
8326,81.30719,0
8327,86.63103,0
8330,92.03132,0
8335,47.017624,0
8341,93.75177,0
8342,50.083874,0
8343,83.22745,0
8348,84.87737,1
8351,87.922005,1
8354,26.040264,0
8362,39.11964,0
8366,72.37531,0
8367,61.759876,0
8371,69.00254,0
8372,80.07771,1
8377,62.66912,0
8380,90.25029,1
8383,66.0235,0
8386,62.579075,0
8388,79.18246,0
8390,37.63018,0
8393,35.366894,0
8396,63.176327,0
8400,41.275696,0
8401,60.216835,0
8404,91.34244,0
8405,99.30615,1
8406,51.042023,0
8417,48.83318,0
8418,70.10766,0
8419,70.28027,0
8422,75.24935,0
8427,49.293964,0
8428,29.62283,1
8430,56.38217,0
8431,29.313742,0
8432,33.81662,0
8435,91.42139,0
8440,76.28415,0
8446,72.89534,0
8447,70.54151,0
8451,89.52296,0
8452,80.30728,1
8454,54.541454,1
8456,55.572773,0
8458,39.08601,0
8459,47.242596,0
8461,47.42899,0
8462,28.27175,0
8463,35.472275,0
8469,93.57223,0
8470,89.603745,0
8474,95.71225,0
8477,38.319275,0
8478,40.279312,0
8484,64.42097,0
8485,44.22967,0
8486,66.03603,0
8487,43.737713,0
8488,26.078241,0
8490,29.033718,0
8491,96.0859,0
8493,96.380035,0
8499,45.15449,0
8500,12.179437,0
8501,68.539764,0
8504,84.10267,0
8509,13.341163,0
8512,71.81224,0
8515,86.3014,0
8518,59.141342,0
8521,56.19864,0
8526,39.29157,0
8528,81.2245,0
8529,57.09361,0
8531,97.357544,0
8533,26.825645,0
8537,47.46388,0
8541,63.43042,0
8545,12.871252,0
8552,60.84039,0
8556,99.8038,1
8557,84.04903,1
8560,48.517197,0
8565,88.26546,0
8569,68.38597,0
8576,52.725178,0
8580,47.14156,0
8583,49.147522,0
8584,28.267414,0
8586,36.093967,0
8587,70.381935,0
8589,15.788821,0
8592,95.28972,0
8595,38.98775,0
8598,38.662586,0
8600,39.60756,1
8602,13.209899,0
8609,92.65993,0
8610,20.613796,0
8612,15.733823,0
8613,60.516716,0
8617,84.06962,0
8619,77.40013,1
8620,46.57804,0
8622,65.855934,0
8626,33.81381,0
8627,71.3245,0
8628,88.86569,0
8631,91.472084,0
8632,80.83309,0
8636,43.864193,0
8640,45.2347,0
8646,5.8518605,0
8649,18.43827,0
8650,75.84613,0
8652,56.448593,0
8655,74.26836,0
8656,79.52079,0
8657,80.02671,0
8658,86.840324,0
8661,81.16182,0
8663,37.49307,0
8666,98.99333,0
8670,53.2131,0
8673,11.433048,0
8675,43.11149,0
8681,25.394545,0
8683,79.1451,0
8686,96.18561,0
8688,70.80902,0
8689,46.81252,0
8692,88.52078,0
8695,73.48326,0
8698,50.48807,0
8700,63.14334,0
8704,43.44968,1
8716,63.34716,0
8719,62.132374,0
8721,68.53484,0
8724,89.0937,0
8726,82.230545,0
8728,68.727615,0
8729,64.367035,0
8731,98.862274,0
8732,90.44607,0
8734,39.157272,0
8741,87.98307,0
8745,98.70319,0
8746,86.87565,0
8754,75.031296,0
8758,55.44505,0
8759,28.385983,0
8760,94.69622,1
8762,53.991764,0
8765,66.75553,1
8767,60.718826,0
8768,25.028666,0
8773,49.341526,0
8776,28.64999,0
8778,13.499039,0
8781,43.58182,0
8784,84.168915,0
8785,12.791976,0
8787,69.38932,0
8789,50.603725,0
8792,51.247993,0
8794,59.980515,0
8795,79.66908,0
8796,41.07311,0
8797,76.87973,0
8800,62.831142,0
8804,30.927952,0
8805,17.03341,0
8809,72.59971,0
8810,37.272865,0
8816,45.681236,0
8819,78.87815,0
8822,34.457546,0
8823,36.298084,0
8825,55.621067,0
8827,24.893604,0
8828,35.087303,0
8829,28.006002,0
8834,77.03667,0
8835,86.83059,0
8840,20.179605,0
8844,17.033218,0
8845,34.034893,0
8846,25.307459,0
8851,33.716663,0
8853,58.93627,0
8854,95.86428,0
8857,91.30378,1
8860,93.571884,0
8861,59.032627,0
8863,18.463778,0
8864,64.75507,0
8877,53.61336,0
8879,83.05989,0
8883,26.510483,0
8889,88.79249,0
8890,89.55683,0
8892,56.028843,0
8893,94.41715,0
8894,69.55101,0
8897,79.75079,0
8898,66.38461,0
8902,40.99091,0
8906,47.671776,0
8907,93.67389,0
8908,99.51076,0
8913,82.11868,0
8914,14.895787,0
8916,45.490055,0
8922,42.68371,0
8923,11.128266,0
8924,72.27403,0
8927,37.434563,0
8930,63.492992,0
8931,70.89388,0
8933,46.505558,0
8936,9.448381,0
8945,75.0184,0
8950,33.834152,0
8952,47.732414,0
8957,79.66326,0
8961,5.0561204,0
8964,58.690685,0
8966,99.843544,0
8970,69.98044,0
8971,9.294101,0
8972,46.50388,0
8973,99.39604,0
8974,60.879013,0
8979,65.155334,0
8982,94.36071,0
8984,51.13486,0
8989,31.224562,0
8990,88.08903,0
8994,30.802551,1
8997,43.757065,0
